,JobNum,RunNum,ComputeNodeType,NumComputeNodes,ComputeNodeCost,BigMemNodeType,NumBigMemNodes,BigMemNodeCost,GPUNodeType,NumGPUNodes,GPUNodeCost,TotalMem,TotalCPUs,TotalGPUs,AvgQueueTime,AvgTurnaroundTime,AvgCPUsInUse,AvgCPUsInUsePercent,AvgGPUsInUse,AvgGPUsInUsePercent,AvgMemInUse,AvgMemInUsePercent,ElapsedSimulationSeconds,JobsTimedOut,JobsFailed,JobsCompleted,JobsTotal
11,8945387,86,ComputeNode2,6,8178,BigMemNode1,18,11112,GPUNode12,19,39360,26368000000,1032,152,349.31,3353.41,14.691435183158768,1.4235886805386404,7.252462095427725,4.771356641728766,156.07964632114445,0.5919282703320102,3312726,8930,19,15803,24752
12,8945387,25,ComputeNode3,14,8298,BigMemNode2,20,12450,GPUNode12,16,39360,28160000000,2560,128,308.98,3316.74,45.18319302928972,1.7649684777066295,6.897877452138669,5.388966759483335,148.45435115837495,0.5271816447385473,3483030,8934,19,15799,24752
13,8945387,274,ComputeNode3,9,8298,BigMemNode2,25,12450,GPUNode8,26,23480,34560000000,2800,104,273.72,3277.75,52.70584879456242,1.8823517426629435,7.585120660571522,7.29338525054954,163.23565996598697,0.47232540499417525,3167438,8929,19,15804,24752
14,8945387,163,ComputeNode2,8,8178,BigMemNode1,4,11112,GPUNode4,60,14730,23552000000,1728,120,5604.53,8535.67,18.339029876875998,1.0612864512081017,7.202296344171635,6.0019136201430285,155.01300762540328,0.6581734359094908,3335823,8969,15,15768,24752
15,8945387,208,,-1,-1,BigMemNode2,1,12450,GPUNode4,67,14730,18176000000,1672,134,1077.66,4067.95,18.79955106894197,1.124375063931936,7.111843213358881,5.307345681611105,153.05888170876963,0.8420933192603962,3378246,8953,15,15784,24752
16,8945387,59,ComputeNode2,10,8178,BigMemNode2,13,12450,GPUNode8,32,23480,26624000000,1840,128,282.17,3275.82,31.04971670948456,1.6874846037763347,7.17043661121033,5.60190360250807,154.31490834408928,0.579608279537595,3350623,8930,19,15803,24752
17,8945387,88,ComputeNode4,14,9516,BigMemNode1,21,11112,GPUNode12,16,39360,32768000000,1784,128,5404.05,8317.66,20.897860175614092,1.1714047183640186,7.12105427735171,5.563323654181023,153.26191638294372,0.46771825068037026,3373874,8955,15,15782,24752
18,8945387,381,ComputeNode2,17,8178,BigMemNode2,14,12450,GPUNode8,29,23480,30464000000,2000,116,740.48,3741.1,27.26856719891043,1.3634283599455215,7.202668943499978,6.209197365086188,155.0086395281924,0.5088256287033627,3335626,8933,19,15800,24752
19,8945387,350,ComputeNode2,42,8178,BigMemNode1,13,11112,GPUNode12,13,39360,38144000000,1632,104,878.1,3878.81,22.045134997853815,1.3508048405547681,7.272692516559539,6.992973573614941,156.5180350557932,0.4103346137159008,3303533,8942,15,15795,24752
20,8945387,118,ComputeNode4,12,9516,BigMemNode1,29,11112,GPUNode8,24,23480,41984000000,2040,96,361.99,3369.54,35.88921015298258,1.759275007499146,7.377489267882257,7.684884654044017,158.76909061776644,0.3781657074546647,3256579,8928,19,15805,24752
21,8945387,386,ComputeNode1,18,6960,BigMemNode2,11,12450,GPUNode4,50,14730,28672000000,2336,100,1171.64,4165.27,32.35414160267823,1.3850231850461572,7.202655930860416,7.202655930860416,155.0082801804414,0.5406259771918297,3335628,8931,19,15802,24752
22,8945387,357,ComputeNode4,1,9516,BigMemNode1,21,11112,GPUNode4,51,14730,35072000000,1792,102,381.22,3388.81,30.593061196528282,1.707202075699123,7.619841218995617,7.470432567642763,163.9852287919354,0.46756737223977934,3153021,8944,16,15792,24752
23,8945387,22,ComputeNode4,36,9516,BigMemNode1,6,11112,GPUNode12,15,39360,28416000000,2808,120,1042.92,4029.7,41.53344717255812,1.4791113665440927,7.368124219693756,6.140103516411464,158.5736517803192,0.558043538078263,3260738,8939,19,15794,24752
24,8945387,273,ComputeNode4,7,9516,BigMemNode2,24,12450,GPUNode8,27,23480,35072000000,2632,108,2009.18,4989.02,38.57866550396827,1.4657547683878522,7.498485194165743,6.943041846449762,161.38136382867938,0.46014303098961956,3204040,8944,19,15789,24752
25,8945387,164,ComputeNode2,3,8178,BigMemNode2,15,12450,GPUNode12,20,39360,22016000000,1512,160,6528.06,9448.66,17.330527472011475,1.1461989068790657,7.1401311970984835,4.462581998186552,153.67244577844482,0.6980034782814536,3364860,8949,19,15784,24752
26,8945387,362,,-1,-1,BigMemNode2,25,12450,GPUNode8,29,23480,33024000000,2296,116,926.38,3913.04,31.61496663471487,1.3769584771217278,7.371847112494462,6.355040614219363,158.64963804833204,0.4804070919583698,3259075,8928,19,15805,24752
27,8945387,414,ComputeNode2,41,8178,,-1,-1,GPUNode8,28,23480,28160000000,1656,112,303.75,3311.27,30.4761600266061,1.8403478276936052,8.022385119283346,7.162843856502987,172.64608272984512,0.6130897824213251,2994801,8933,16,15803,24752
28,8945387,297,ComputeNode4,30,9516,BigMemNode1,7,11112,GPUNode8,27,23480,29440000000,2736,108,349.4,3346.5,54.915295551095085,2.0071379952885633,7.843907323513625,7.262877151401505,168.806810577431,0.5733926989722521,3062955,8937,16,15799,24752
29,8945387,151,ComputeNode4,14,9516,BigMemNode1,29,11112,GPUNode8,23,23480,42752000000,2144,92,413.51,3414.16,29.927827697038452,1.3958874858693309,6.891616767325888,7.490887790571618,148.31535264594555,0.3469202672294759,3486184,8934,19,15799,24752
30,8945387,180,ComputeNode4,9,9516,BigMemNode2,13,12450,GPUNode12,19,39360,22784000000,1864,152,2665.13,5613.64,23.107610400264733,1.2396786695420994,7.054464825509782,4.641095279940646,151.82487168238487,0.6663661854037257,3405720,8954,6,15792,24752
31,8945387,17,ComputeNode2,4,8178,BigMemNode1,32,11112,GPUNode8,26,23480,41472000000,1488,104,410.73,3414.97,25.513591279456506,1.714623069855948,7.584991550142399,7.2932611059061525,163.24104550263496,0.3936174901201653,3167508,8934,19,15799,24752
32,8945387,246,ComputeNode2,7,8178,BigMemNode2,2,12450,GPUNode4,62,14730,21504000000,1784,124,1024.89,4025.54,24.82954545116693,1.3917906643030789,7.14301280604753,5.760494198425428,153.72591222492653,0.7148712436054991,3363488,8938,19,15795,24752
33,8945387,290,ComputeNode3,33,8298,BigMemNode2,17,12450,GPUNode12,13,39360,29184000000,3512,104,680.59,3670.75,48.99828070178712,1.3951674459506582,7.470941248137738,7.183597353978594,160.7827910651551,0.5509278750861948,3215846,8928,19,15805,24752
34,8945387,156,ComputeNode4,6,9516,BigMemNode1,25,11112,GPUNode4,45,14730,40192000000,2064,90,3369.64,6328.76,21.695481139839213,1.0511376521239928,6.891604954490706,7.657338838323007,148.32749187025814,0.3690473026230547,3486210,8957,19,15776,24752
35,8945387,187,ComputeNode4,5,9516,BigMemNode2,4,12450,GPUNode4,61,14730,22272000000,2040,122,1890.5,4880.76,25.485429023085523,1.249285736425761,6.891572827921202,5.648830186820657,148.31742255216503,0.6659367032694191,3486210,8939,19,15794,24752
36,8945387,10,ComputeNode3,4,8298,BigMemNode1,37,11112,GPUNode12,14,39360,42496000000,1480,112,4578.05,7512.68,20.274127561077748,1.3698734838566045,7.66839309606978,6.846779550062303,165.0447532222553,0.3883771489605029,3133055,8956,19,15777,24752
37,8945387,241,ComputeNode4,6,9516,BigMemNode2,9,12450,GPUNode8,35,23480,21248000000,1800,140,815.69,3816.41,25.438011833036022,1.4132228796131123,7.158573826268244,5.113267018763032,154.0624484167663,0.7250679989493896,3356196,8944,15,15793,24752
38,8945387,319,ComputeNode3,31,8298,BigMemNode2,15,12450,GPUNode12,14,39360,26880000000,3280,112,2100.18,5079.95,43.580100382364996,1.328661597023323,7.402486758955999,6.609363177639286,159.31270362091504,0.5926811890659042,3245589,8941,19,15792,24752
39,8945387,365,ComputeNode2,32,8178,BigMemNode1,11,11112,GPUNode8,26,23480,34304000000,1656,104,1001.03,3984.23,24.856923085857826,1.5010219254745063,7.343670021515578,7.06122117453421,158.04459185904983,0.4607176768279204,3271582,8936,19,15797,24752
40,8945387,413,ComputeNode2,14,8178,BigMemNode2,8,12450,GPUNode4,53,14730,28928000000,2120,106,645.23,3652.82,40.522846326792106,1.911455015414722,7.8752678437094055,7.4294979657635905,169.48249945685728,0.5858770031003087,3050752,8941,16,15795,24752
41,8945387,158,ComputeNode2,24,8178,BigMemNode2,21,12450,GPUNode8,23,23480,39680000000,2472,92,3860.3,6798.41,35.748228408585824,1.4461257446838924,7.1334381625745955,7.753737133233256,153.53085135526476,0.3869225084558084,3368016,8953,19,15780,24752
42,8945387,189,ComputeNode4,31,9516,BigMemNode1,3,11112,GPUNode12,17,39360,23296000000,2464,136,4638.39,7593.77,34.36046018446742,1.3944991957981907,6.91319948597273,5.083234916156419,148.78406650587672,0.6386678678995396,3475301,8953,19,15780,24752
43,8945387,317,ComputeNode4,29,9516,,-1,-1,GPUNode4,49,14730,27392000000,3032,98,489.63,3493.74,55.112936861220554,1.8177089993806252,7.87531713617024,8.036037894051265,169.48347122616346,0.6187334668011224,3050739,8935,15,15802,24752
44,8945387,124,ComputeNode1,2,6960,BigMemNode1,9,11112,GPUNode4,60,14730,25088000000,1704,120,2343.02,5333.3,22.92219195085051,1.345199058148504,7.13411052399497,5.9450921033291415,153.5379710064943,0.6119976522899166,3367684,8940,19,15793,24752
45,8945387,62,ComputeNode3,14,8298,BigMemNode1,19,11112,GPUNode12,17,39360,27392000000,1760,136,519.3,3512.98,29.609749127245742,1.682372109502599,7.152144875272127,5.258930055347152,153.92213325656064,0.5619236757321869,3359192,8931,19,15802,24752
46,8945387,233,,-1,-1,BigMemNode2,12,12450,GPUNode8,36,23480,21504000000,1632,144,1702.65,4682.56,19.497075292700742,1.1946737311703886,7.130526025873472,4.951754184634356,153.46129030654546,0.7136406729285039,3369396,8958,6,15788,24752
47,8945387,123,ComputeNode1,39,6960,BigMemNode2,11,12450,GPUNode12,15,39360,25088000000,2000,120,818.89,3823.06,25.71440141563599,1.2857200707817995,7.252495535385466,6.043746279487889,156.08288909402611,0.6221416178811627,3312715,8935,19,15798,24752
48,8945387,65,ComputeNode2,29,8178,BigMemNode1,3,11112,GPUNode8,31,23480,25856000000,1512,124,514.88,3522.54,25.556597626872698,1.690251165798459,7.054446097547154,5.68906943350577,151.8204093468441,0.5871767069416928,3405716,8935,19,15798,24752
49,8945387,234,ComputeNode2,23,8178,BigMemNode1,2,11112,GPUNode12,20,39360,18944000000,1080,160,2229.05,5208.99,12.53633686927528,1.1607719323403036,6.964663674842149,4.352914796776343,149.8930151307853,0.791242689668419,3449622,8944,10,15798,24752
50,8945387,299,ComputeNode3,4,8298,BigMemNode2,16,12450,GPUNode4,52,14730,30720000000,2528,104,2179.86,5163.1,38.54825448190808,1.5248518386830727,7.664304941375832,7.369523982092146,164.9464638072263,0.5369351035391481,3134713,8936,19,15797,24752
51,8945387,248,ComputeNode2,4,8178,BigMemNode2,3,12450,GPUNode4,63,14730,21248000000,1800,126,381.65,3385.78,29.231025506232932,1.6239458614573852,6.8978501770440745,5.474484267495297,148.4491028696,0.6986497687763554,3483030,8940,19,15793,24752
52,8945387,19,ComputeNode4,1,9516,BigMemNode1,32,11112,GPUNode8,27,23480,40192000000,1480,108,335.03,3332.22,25.64059119468839,1.7324723780194857,7.330429696546055,6.787434904209311,157.75997560289287,0.3925158628654779,3277498,8934,19,15799,24752
53,8945387,310,ComputeNode4,29,9516,BigMemNode2,5,12450,GPUNode8,28,23480,27136000000,2848,112,1165.43,4155.64,39.248965289685216,1.378123781238947,7.353755534728373,6.565853156007476,158.26238666379345,0.5832192904768332,3267097,8949,19,15784,24752
54,8945387,225,ComputeNode1,23,6960,BigMemNode1,8,11112,GPUNode12,19,39360,18944000000,1200,152,985.84,3986.58,15.388125313326784,1.2823437761105652,6.962145777731413,4.5803590642969825,149.83320538212277,0.7909269709782664,3450869,8931,10,15811,24752
55,8945387,74,ComputeNode2,25,8178,BigMemNode2,10,12450,GPUNode12,17,39360,27392000000,1648,136,1655.77,4639.19,21.784350491972553,1.321865927910956,7.522110195464654,5.530963379018128,161.89416121098657,0.5910271656359031,3193978,8958,20,15774,24752
56,8945387,132,ComputeNode2,4,8178,BigMemNode2,17,12450,GPUNode12,19,39360,24320000000,1640,152,406.49,3403.77,22.238766852159944,1.3560223690341429,6.891600022947622,4.533947383518172,148.31912052492854,0.6098648047900023,3486199,8937,19,15796,24752
57,8945387,301,ComputeNode3,28,8298,BigMemNode2,12,12450,GPUNode8,26,23480,26112000000,3184,104,1208.68,4209.37,50.871703515392255,1.5977293817648321,7.634732552135055,7.341088992437553,164.30956405084595,0.6292492495819775,3146874,8945,15,15792,24752
58,8945387,259,ComputeNode1,27,6960,BigMemNode1,3,11112,GPUNode8,33,23480,18432000000,1512,132,1280.73,4263.96,18.869802818476096,1.2480028319097947,7.3794299959056815,5.5904772696255165,158.8151821392819,0.8616275072660693,3255730,8937,19,15796,24752
59,8945387,288,ComputeNode3,9,8298,BigMemNode2,27,12450,GPUNode8,25,23480,36352000000,2904,100,491.94,3485.57,48.76951730168873,1.679391091655948,7.573852346691373,7.573852346691373,162.99660838463848,0.44838415598767184,3172146,8930,19,15803,24752
60,8945387,306,ComputeNode4,24,9516,BigMemNode2,11,12450,GPUNode8,27,23480,30464000000,2888,108,750.43,3737.11,37.278068999034446,1.290791862847453,7.37142814188361,6.825396427670009,158.64151120253436,0.5207507589368906,3259262,8933,19,15800,24752
61,8945387,198,ComputeNode3,37,8298,BigMemNode2,8,12450,GPUNode12,15,39360,21504000000,3240,120,2979.3,5962.6,42.30213971926493,1.305621596273609,6.891587557243478,5.742989631036232,148.3186778248854,0.6897259943493556,3486204,8949,19,15784,24752
62,8945387,149,ComputeNode4,22,9516,BigMemNode1,22,11112,GPUNode8,23,23480,39680000000,2488,92,5328.99,8267.02,27.76547804789792,1.1159758057836784,7.11435045366424,7.732989623548088,153.11665926841172,0.3858786775917634,3377056,8967,15,15770,24752
63,8945387,9,ComputeNode2,4,8178,BigMemNode1,41,11112,GPUNode12,13,39360,47360000000,1392,104,333.16,3323.4,29.296818029518228,2.104656467637804,8.797783844253907,8.459407542551833,189.34093730590084,0.39979083046009467,2730854,8935,19,15798,24752
64,8945387,222,ComputeNode3,17,8298,BigMemNode1,9,11112,GPUNode8,32,23480,21760000000,2072,128,287.16,3287.86,34.54539889777435,1.6672489815528162,6.891534352833256,5.384011213150981,148.31256979596114,0.6815835009005567,3486218,8930,10,15812,24752
65,8945387,73,ComputeNode3,12,8298,BigMemNode2,18,12450,GPUNode12,17,39360,25856000000,2328,136,370.64,3364.28,40.92526254737364,1.757958013203335,7.597923339455854,5.586708337835187,163.51523298786805,0.632407305800851,3162095,8937,19,15796,24752
66,8945387,135,ComputeNode4,2,9516,BigMemNode1,14,11112,GPUNode8,35,23480,24320000000,1304,140,576.54,3573.89,18.53399218374083,1.42131841899853,7.127281200810935,5.090915143436383,153.39394209759408,0.6307316698091862,3370921,8944,19,15789,24752
67,8945387,308,ComputeNode4,23,9516,BigMemNode2,8,12450,GPUNode8,29,23480,27392000000,2680,116,390.95,3384.6,47.71156586816204,1.7802823085135089,7.7518257948882585,6.682608443869189,166.82676306595005,0.6090346198377266,3099334,8941,15,15796,24752
68,8945387,196,ComputeNode2,14,8178,BigMemNode1,20,11112,GPUNode4,45,14730,39168000000,1896,90,10420.11,13274.31,23.38443045395092,1.2333560366007867,7.1894150834596875,7.988238981621874,154.7305919796659,0.39504338230102604,3341792,8944,19,15789,24752
69,8945387,250,ComputeNode3,1,8298,BigMemNode1,4,11112,GPUNode4,64,14730,20736000000,1696,128,1831.94,4811.84,17.64575270511846,1.0404335321414186,6.79796821142734,5.310912665177609,146.3037527816567,0.7055543633374648,3534225,8952,6,15794,24752
70,8945387,281,ComputeNode4,3,9516,BigMemNode2,27,12450,GPUNode8,27,23480,36096000000,2568,108,354.05,3351.18,47.86104716318429,1.8637479424916,7.849819156061621,7.2683510704274275,168.93487255746516,0.46801549356567257,3060649,8935,15,15802,24752
71,8945387,147,ComputeNode3,35,8298,BigMemNode2,9,12450,GPUNode12,15,39360,22016000000,3176,120,5049.25,7952.66,39.568462615660145,1.2458583946996267,7.131102970552112,5.942585808793426,153.48691311650154,0.6971607608852723,3369137,8968,15,15769,24752
72,8945387,402,ComputeNode2,1,8178,BigMemNode1,13,11112,GPUNode4,57,14730,28416000000,1704,114,275.0,3279.06,30.507424725607965,1.7903418266201856,7.581358634221583,6.650314591422441,163.15642910947648,0.5741709920800834,3169005,8930,19,15803,24752
73,8945387,7,ComputeNode1,3,6960,BigMemNode2,31,12450,GPUNode8,25,23480,38912000000,2656,100,323.06,3320.16,49.75644959719875,1.8733603010993507,7.677181902686694,7.677181902686694,165.21907041936188,0.4245967064642318,3129458,8929,19,15804,24752
74,8945387,374,ComputeNode3,17,8298,BigMemNode2,7,12450,GPUNode4,52,14730,24832000000,2784,104,259.89,3263.95,56.16957154168971,2.0175851846871304,7.752268519384943,7.454104345562445,166.8339353119479,0.6718505771260789,3099157,8930,15,15807,24752
75,8945387,405,ComputeNode2,10,8178,BigMemNode1,12,11112,GPUNode4,53,14730,30976000000,1800,106,1036.31,4026.51,27.957261565135155,1.5531811980630643,7.57366191189219,7.14496406782282,162.99423654929663,0.5261952367939586,3172249,8946,15,15791,24752
76,8945387,373,ComputeNode3,20,8298,BigMemNode1,6,11112,GPUNode4,52,14730,24576000000,2672,104,1125.15,4115.39,34.0264907246866,1.2734465091574327,7.372816350329124,7.089246490701082,158.67437373068776,0.6456476795682282,3258649,8944,19,15789,24752
77,8945387,191,ComputeNode4,5,9516,BigMemNode2,5,12450,GPUNode4,60,14730,23040000000,2080,120,291.15,3305.72,34.91342841097797,1.6785302120662486,6.897816797241956,5.748180664368297,148.4473405286134,0.6443026932665513,3483047,8931,19,15802,24752
78,8945387,257,ComputeNode4,7,9516,BigMemNode1,1,11112,GPUNode4,62,14730,20480000000,1960,124,642.15,3639.37,30.114297559505243,1.5364437530359818,7.880209547931039,6.355007699944386,169.59247236203097,0.8280882439552294,3048848,8942,16,15794,24752
79,8945387,286,ComputeNode4,22,9516,BigMemNode2,22,12450,GPUNode12,13,39360,37120000000,3128,104,737.2,3734.37,46.01599358381459,1.4710995391245074,7.610161937728539,7.3174634016620566,163.7800141583083,0.4412177105557874,3157015,8936,19,15797,24752
80,8945387,140,ComputeNode2,15,8178,BigMemNode2,25,12450,GPUNode8,24,23480,39424000000,2536,96,6953.87,9864.04,25.429494438909476,1.0027403169916986,6.990814831281774,7.282098782585182,150.4605899856735,0.38164719456593316,3436735,8954,19,15779,24752
81,8945387,346,ComputeNode1,7,6960,BigMemNode2,25,12450,GPUNode8,27,23480,34304000000,2416,108,381.86,3375.49,41.73079063223564,1.7272678241819388,7.179730710244558,6.647898805781997,154.5143113496959,0.45042651396249966,3346283,8926,19,15807,24752
82,8945387,397,ComputeNode4,13,9516,BigMemNode1,8,11112,GPUNode4,53,14730,28416000000,2296,106,1217.52,4200.73,40.94295531221469,1.7832297609849606,7.781135400935399,7.340693774467358,167.45875287393545,0.5893114895619913,3087666,8950,15,15787,24752
83,8945387,109,ComputeNode2,4,8178,BigMemNode2,17,12450,GPUNode8,32,23480,27648000000,1952,128,2014.43,5001.16,33.14226468544888,1.6978619203611107,6.891572385567577,5.384040926224669,148.3157465248771,0.5364429489470381,3486205,8938,19,15795,24752
84,8945387,175,ComputeNode3,23,8298,BigMemNode1,12,11112,GPUNode12,17,39360,22528000000,2168,136,8753.02,11569.0,31.23286926556359,1.4406305011791325,7.052162861076132,5.185413868438332,151.7832080222681,0.6737535867465736,3406829,8954,19,15779,24752
85,8945387,262,ComputeNode2,14,8178,BigMemNode1,1,11112,GPUNode8,37,23480,17664000000,1248,148,382.99,3383.61,19.91803623033202,1.5959964928150656,7.63473373190978,5.158603872912013,164.30628861683522,0.9301759998688588,3146865,8933,16,15803,24752
86,8945387,33,,-1,-1,BigMemNode1,26,11112,GPUNode8,30,23480,34304000000,1344,120,976.47,3970.41,19.171903005320633,1.4264808783720708,6.912027726903693,5.760023105753078,148.7651185062196,0.4336669732574032,3475901,8945,19,15788,24752
87,8945387,172,ComputeNode4,23,9516,BigMemNode1,4,11112,GPUNode8,31,23480,23808000000,2312,124,304.34,3301.64,42.12366556336697,1.8219578530868066,6.891602597549372,5.557744030281752,148.31924912218565,0.6229807170790729,3486208,8935,19,15798,24752
88,8945387,265,ComputeNode4,4,9516,BigMemNode1,1,11112,GPUNode4,64,14730,19456000000,1816,128,294.58,3298.63,31.85482970390167,1.7541205784086824,7.498477077511901,5.858185216806173,161.3721756165755,0.8294211328976947,3204036,8929,19,15804,24752
89,8945387,34,ComputeNode4,20,9516,BigMemNode1,19,11112,GPUNode12,15,39360,33536000000,2096,120,379.46,3383.82,35.35172488455858,1.6866280956373367,7.1066429951735115,5.922202495977926,152.95064160671322,0.4560789647146744,3380718,8943,19,15790,24752
90,8945387,341,ComputeNode2,11,8178,BigMemNode2,22,12450,GPUNode8,27,23480,35072000000,2320,108,253.59,3250.73,41.46045910720581,1.78708875462094,6.891592596066607,6.381104255617228,148.31346588894496,0.4228828292910155,3486200,8929,19,15804,24752
91,8945387,390,ComputeNode2,19,8178,BigMemNode1,14,11112,GPUNode8,29,23480,31488000000,1488,116,269.32,3276.83,27.06939877296118,1.8191800250645953,7.335536250893838,6.323738147322275,157.8645717009228,0.5013483603306745,3275201,8928,19,15805,24752
92,8945387,99,ComputeNode2,20,8178,BigMemNode1,18,11112,GPUNode12,16,39360,32768000000,1296,128,4317.04,7268.92,15.895218241846894,1.2264828890313961,6.868299608092914,5.365859068822589,147.81725843383677,0.4511024732477929,3498022,8950,19,15783,24752
93,8945387,48,ComputeNode1,5,6960,BigMemNode2,32,12450,GPUNode8,24,23480,40192000000,2744,96,438.93,3446.64,41.68522778853947,1.519140954392838,6.8978439193656795,7.185254082672583,148.45205445555806,0.36935722147581124,3483032,8936,19,15797,24752
94,8945387,219,ComputeNode4,23,9516,,-1,-1,GPUNode8,33,23480,20224000000,2264,132,2006.52,4975.95,27.48771615780996,1.2141217384191678,7.004381245308047,5.3063494282636725,150.7460872123797,0.7453821559156433,3430074,8948,6,15798,24752
95,8945387,333,ComputeNode2,21,8178,BigMemNode2,22,12450,GPUNode12,14,39360,36864000000,2248,112,281.22,3281.84,37.20907814714972,1.6552081026312153,6.891541492815423,6.153162047156628,148.31252702585033,0.4023234782602277,3486217,8927,19,15806,24752
96,8945387,100,ComputeNode3,3,8298,BigMemNode1,22,11112,GPUNode8,31,23480,31232000000,1464,124,329.76,3333.88,20.21234472536556,1.3806246397107624,6.848162357837129,5.5227115789009105,147.37939513097675,0.4718858706806377,3508299,8933,19,15800,24752
97,8945387,97,ComputeNode1,9,6960,BigMemNode1,20,11112,GPUNode12,18,39360,27392000000,1128,144,5626.18,8484.11,10.90650135784874,0.9668884182490017,7.114390353899414,4.940548856874593,153.1250634169118,0.5590138121236558,3377032,8968,15,15769,24752
98,8945387,217,ComputeNode4,25,9516,BigMemNode1,1,11112,GPUNode12,19,39360,18688000000,2080,152,4283.56,7235.6,27.568536142000124,1.3254103914423137,7.12575085440135,4.6879939831587825,153.3641861834199,0.8206559620260054,3371658,8965,15,15772,24752
99,8945387,46,ComputeNode2,12,8178,BigMemNode2,34,12450,GPUNode12,12,39360,44032000000,2752,96,1043.72,4037.62,37.5958321225826,1.3661276207333795,7.145689821574255,7.4434268974731825,153.7919851708953,0.34927322213593587,3362238,8943,19,15790,24752
100,8945387,348,ComputeNode3,7,8298,BigMemNode1,25,11112,GPUNode8,28,23480,34560000000,1720,112,4673.02,7586.55,21.483476174879296,1.2490393124929824,7.2862920639541935,6.505617914244816,156.81480857473966,0.4537465525889458,3297359,8956,15,15781,24752
101,8945387,399,ComputeNode2,18,8178,BigMemNode2,3,12450,GPUNode4,55,14730,26368000000,1944,110,296.41,3293.51,33.256530546184464,1.7107268799477604,7.343650038956628,6.676045489960571,158.04147237946165,0.5993684480410408,3271586,8928,19,15805,24752
102,8945387,107,ComputeNode4,21,9516,BigMemNode1,8,11112,GPUNode8,30,23480,26624000000,2256,120,3968.63,6924.08,28.43735021285372,1.2605208427683388,6.891598208592343,5.742998507160286,148.3214984199134,0.5570969742334488,3486196,8948,19,15785,24752
