,JobNum,RunNum,ComputeNodeType,NumComputeNodes,ComputeNodeCost,BigMemNodeType,NumBigMemNodes,BigMemNodeCost,GPUNodeType,NumGPUNodes,GPUNodeCost,TotalMem,TotalCPUs,TotalGPUs,AvgQueueTime,AvgTurnaroundTime,AvgCPUsInUse,AvgCPUsInUsePercent,AvgGPUsInUse,AvgGPUsInUsePercent,AvgMemInUse,AvgMemInUsePercent,ElapsedSimulationSeconds,JobsTimedOut,JobsFailed,JobsCompleted,JobsTotal
4764,8744683,1138,ComputeNode1,24,6960,BigMemNode1,34,11112,GPUNode14,5,89670,43520000000,1712,40,771.9,3747.5,583.1877882981306,34.06470726040482,23.81453831836206,59.53634579590516,2629.257915891171,6.041493372911698,148283,8914,101,15737,24752
8098,8769386,2427,ComputeNode3,29,8298,BigMemNode2,19,12450,GPUNode6,13,39820,33536000000,3904,26,14132.23,16856.98,14.84401047026462,0.3802256780293192,2.20225251573722,8.470201983604692,47.4880144249473,0.1416030964484354,10888358,8941,29,15782,24752
3467,8810318,182,ComputeNode1,28,6960,BigMemNode1,12,11112,GPUNode5,19,35350,24320000000,2176,38,11716.43,14385.08,22.61479888309713,1.039283036907037,3.835903900281785,10.09448394810996,82.71216568219188,0.3400993654695389,6251214,8946,26,15780,24752
2393,8744683,127,ComputeNode1,41,6960,BigMemNode1,59,11112,GPUNode4,4,14730,71936000000,2496,8,19934.66,22532.82,176.6313482381594,7.076576451849335,7.551414282804557,94.39267853505696,844.7975940367044,1.1743738796106322,461505,8904,99,15749,24752
6259,8769386,536,ComputeNode2,15,8178,BigMemNode1,69,11112,GPUNode10,2,54695,79360000000,2144,8,23289.07,25339.85,180.69242354307656,8.427818262270362,7.649428238949963,95.61785298687452,844.9120192916589,1.0646572823735625,461468,8912,95,15745,24752
6473,8744683,3662,ComputeNode2,16,8178,BigMemNode1,60,11112,GPUNode6,5,39820,72192000000,2144,10,18955.9,21628.5,176.0959346544694,8.213429787988312,9.203531362896921,92.0353136289692,1028.740337165675,1.4250060078203617,378663,8891,99,15721,24711
6761,8744683,6710,ComputeNode3,71,8298,BigMemNode2,1,12450,GPUNode4,27,14730,26112000000,5256,54,12016.49,14772.48,74.32227367235126,1.4140463027464092,5.0477601370986775,9.347703957590145,108.84650978171166,0.4168447831713835,4750446,8950,15,15787,24752
4020,8769386,1394,ComputeNode3,3,8298,BigMemNode1,37,11112,GPUNode6,14,39820,45824000000,1976,28,16853.57,19508.69,12.895878052661107,0.6526254075233354,3.042414540460614,10.865766215930766,65.60526856242922,0.1431679219675917,7881565,8949,29,15774,24752
4785,8769386,3028,ComputeNode4,48,9516,BigMemNode1,2,11112,GPUNode12,13,39360,29952000000,3432,104,368.72,3376.51,46.651365709858474,1.359305527676529,6.89158395265459,6.6265230313986425,148.32018106774603,0.4951929122187034,3486208,8939,19,15794,24752
7724,8744683,931,ComputeNode1,16,6960,BigMemNode1,28,11112,GPUNode2,17,33620,41472000000,2144,17,25085.77,27379.81,15.526859089411369,0.724200517230008,2.1023114340879863,12.366537847576387,44.7712356052381,0.10795533276726008,11104750,8523,36,14882,23441
7392,8810318,481,ComputeNode2,25,8178,BigMemNode2,4,12450,GPUNode2,22,33620,28160000000,2264,22,25639.78,28084.61,11.63733763143762,0.5140166798338172,2.144872752597028,9.749421602713763,46.50073497456,0.16513045090397724,10591335,8534,34,15028,23596
643,8744683,4952,ComputeNode2,12,8178,BigMemNode2,40,12450,GPUNode6,10,39820,52224000000,3488,20,27435.38,29451.95,11.928630018577792,0.3419905395234459,2.1472647044094284,10.736323522047144,45.14403847268369,0.08644308837447091,10742933,8267,26,14541,22834
1163,8769386,3601,ComputeNode4,56,9516,BigMemNode1,1,11112,GPUNode7,9,50150,38912000000,4184,18,23413.35,25201.72,19.274956621718246,0.4606825196395374,2.137227591275652,11.873486618198063,45.09239725339997,0.11588301103361424,10675272,8231,16,14405,22652
974,8744683,1196,ComputeNode1,62,6960,BigMemNode2,29,12450,GPUNode1,7,29150,47360000000,3792,7,28528.39,28806.25,13.718602439066634,0.36177749048171504,0.9203177155958708,13.147395937083864,26.572494944654327,0.05610746398786809,17147788,8051,28,14155,22234
6210,8769386,2777,ComputeNode4,40,9516,BigMemNode1,18,11112,GPUNode4,28,14730,46080000000,3664,56,9133.83,11980.61,20.36940194755805,0.5559334592674139,5.039686124242627,8.999439507576119,108.6736207882798,0.23583685066901003,4758060,8939,15,15798,24752
2661,8744683,3037,ComputeNode2,5,8178,BigMemNode1,35,11112,GPUNode8,24,23480,44544000000,1536,96,1357.7,4330.59,16.500847711917313,1.07427393957795,6.833325985833072,7.118047901909449,147.06358866702737,0.3301535305922848,3515934,8954,6,15792,24752
649,8744683,2724,ComputeNode2,51,8178,BigMemNode1,24,11112,GPUNode4,21,14730,56064000000,2304,42,10207.36,12980.76,17.556298906052245,0.7619921400196287,4.526241816155243,10.776766228941051,97.60043012891295,0.17408752520140008,5297784,8940,15,15797,24752
7874,8769386,33,ComputeNode1,20,6960,BigMemNode1,59,11112,GPUNode1,7,29150,67328000000,2344,7,22040.24,24582.43,85.3669780750342,3.641935924702825,4.4834416449944605,64.04916635706374,464.3978293780179,0.6897543806113621,844014,8902,106,15744,24752
3818,8744683,969,ComputeNode2,26,8178,BigMemNode1,7,11112,GPUNode4,48,14730,32768000000,1944,96,15368.06,17445.81,14.270572231167975,0.7340829337020565,2.188817164522806,2.280017879711256,46.950919426694355,0.1432828351644725,10736936,8684,17,15261,23962
4116,8769386,2736,ComputeNode4,60,9516,BigMemNode1,8,11112,GPUNode4,23,14730,44800000000,4584,46,6627.05,9376.27,19.95342117140407,0.43528405696780254,4.4758458993615235,9.730099781220703,96.51952912093806,0.21544537750209386,5357433,8961,15,15776,24752
4724,8744683,3318,ComputeNode2,38,8178,BigMemNode1,17,11112,GPUNode5,14,35350,40448000000,2216,28,13484.08,16163.76,13.454734282455846,0.6071630993888016,3.0429389338405626,10.867639049430581,65.61739327460529,0.16222654587273858,7880190,8943,20,15789,24752
1137,8744683,1263,ComputeNode1,50,6960,BigMemNode1,9,11112,GPUNode7,11,50150,33280000000,2120,22,20580.0,23199.03,12.48755727823836,0.5890357206716207,2.1578037120068942,9.808198690940428,46.360917004923216,0.13930564003883178,11112640,8906,18,15692,24616
6174,8769386,2197,ComputeNode3,31,8298,BigMemNode2,34,12450,GPUNode5,9,35350,45056000000,4736,18,21560.15,24224.87,15.27183670571702,0.3224627682794979,2.1611676516133227,12.006486953407347,46.13861686126194,0.10240282506494572,10733406,8532,18,15061,23611
4664,8769386,151,ComputeNode3,26,8298,BigMemNode2,26,12450,GPUNode4,31,14730,41216000000,4072,62,25142.95,24905.92,20.830325230412484,0.5115502266800709,2.0870896954690457,3.366273702369429,45.14013804289699,0.10952090945966857,11449574,8936,36,15780,24752
9086,8769386,3957,ComputeNode4,21,9516,BigMemNode2,58,12450,GPUNode8,3,23480,70912000000,5128,12,17589.71,20244.57,413.0153540238297,8.05412156832741,11.230819400919462,93.59016167432884,1240.5707319392895,1.749451054742906,314314,8920,95,15737,24752
4448,8800348,490,ComputeNode1,56,6960,BigMemNode2,14,12450,GPUNode12,11,39360,31488000000,2504,88,4885.54,7809.75,25.369273915027513,1.0131499167343256,6.169651971132969,7.0109681490147375,132.78731517956209,0.4217076828619224,3894130,8949,8,15795,24752
2277,8744683,2570,ComputeNode1,75,6960,BigMemNode2,17,12450,GPUNode11,4,65025,40704000000,3144,16,7735.11,10560.84,334.51862807867803,10.639905473240391,14.309237452285052,89.43273407678156,1579.9661934572955,3.8815993353412335,246777,8921,90,15741,24752
1205,8769386,310,ComputeNode1,17,6960,BigMemNode2,1,12450,GPUNode12,22,39360,11008000000,1000,176,12545.48,15403.12,31.89454953580072,3.189454953580072,8.517097330300237,4.8392598467614985,183.30087707820977,1.6651605839226904,2820878,8935,16,15801,24752
7827,8769386,929,ComputeNode3,86,8298,BigMemNode1,8,11112,GPUNode12,5,39360,31488000000,5816,40,422.42,3408.47,1307.906192739547,22.488070714228797,24.32448853068816,60.81122132672039,2685.5683621168687,8.528862938633349,145169,8901,90,15761,24752
7326,8769386,1728,ComputeNode3,66,8298,BigMemNode2,4,12450,GPUNode4,27,14730,27904000000,5128,54,14181.09,16933.62,63.016812585901796,1.2288770005051055,5.039386844992161,9.332197861096594,108.666523560949,0.3894299152843642,4758339,8946,15,15791,24752
9598,8769386,3627,ComputeNode4,14,9516,BigMemNode1,37,11112,GPUNode7,9,50150,54272000000,2360,18,28683.37,30641.48,16.113258024239155,0.6827651705186083,2.2753711263886696,12.640950702159277,48.49101001960979,0.08934811692882108,9443480,7893,26,13811,21730
7729,8769386,2665,ComputeNode3,7,8298,BigMemNode2,44,12450,GPUNode11,6,65025,52992000000,3648,24,12505.36,15252.34,222.14961641391614,6.089627642925332,7.3491713225973045,30.62154717748877,736.5907465402211,1.3900036732718544,532474,8922,98,15732,24752
3590,8744683,4033,ComputeNode2,117,8178,BigMemNode2,1,12450,GPUNode4,2,14730,61440000000,2920,4,24601.69,27023.57,71.20635449186453,2.4385737839679638,3.9412851043228136,98.53212760807034,439.7678428929805,0.7157679734586271,879912,8839,102,15603,24544
497,8769386,1215,ComputeNode3,41,8298,BigMemNode1,28,11112,GPUNode13,4,85200,40192000000,3552,32,1188.47,4164.16,1165.3802640836652,32.80912905640949,24.121658822484683,75.38018382026462,2663.236639169949,6.6262854278710925,146392,8904,90,15758,24752
1406,8800348,316,ComputeNode1,38,6960,BigMemNode1,58,11112,GPUNode3,2,43950,71168000000,2432,2,16759.47,19223.0,44.06944550694436,1.812066015910541,1.99482108234301,99.74105411715051,231.81609770103938,0.32573080274988675,1516339,8008,102,14105,22215
6600,8769386,3423,ComputeNode4,18,9516,BigMemNode1,67,11112,GPUNode6,2,39820,78848000000,2888,4,25545.39,27646.03,84.29798814874708,2.918905406812572,3.9156421548475895,97.89105387118973,437.5853514686751,0.5549733049267898,880581,8804,101,15474,24379
6094,8744683,2125,ComputeNode1,58,6960,BigMemNode2,41,12450,GPUNode13,1,85200,57088000000,4080,8,23671.03,25072.73,231.59457061823457,5.676337515152807,7.713152616145681,96.41440770182102,852.007200809346,1.4924453489513492,457657,8920,97,15735,24752
2736,8744683,771,ComputeNode1,39,6960,BigMemNode1,38,11112,GPUNode9,6,50225,50432000000,2232,24,2984.01,5898.36,123.26913966143823,5.522810916731103,7.3682885495320765,30.70120228971698,738.4617955994623,1.4642722787108626,531069,8913,87,15752,24752
8243,8810318,709,ComputeNode3,41,8298,BigMemNode1,23,11112,GPUNode7,8,50150,42240000000,3688,16,21656.39,23514.04,20.42709775908614,0.5538800910815114,2.06675574317623,12.917223394851437,43.760010355258096,0.10359850936377388,10980073,8222,16,14446,22684
5038,8769386,3977,ComputeNode4,10,9516,BigMemNode2,38,12450,GPUNode8,18,23480,48640000000,3504,72,10294.98,13139.18,20.72050678610524,0.5913386639870215,5.849604208787656,8.124450289982855,125.90781917909928,0.2588565361412403,4107215,8961,6,15785,24752
8968,8800348,2185,ComputeNode4,17,9516,BigMemNode1,1,11112,GPUNode10,15,54695,17408000000,2072,60,12329.96,15166.87,28.332180213106,1.367383214918243,5.414887083393153,9.024811805655256,116.5439402813476,0.6694849510647265,4436946,8960,20,15772,24752
5402,8800348,475,ComputeNode1,94,6960,BigMemNode2,18,12450,GPUNode12,3,39360,43264000000,3480,24,2914.28,5848.03,632.239019683974,18.167787921953284,20.76668078547645,86.52783660615187,2293.572238360846,5.301341157453878,169985,8909,95,15748,24752
3735,8744683,212,ComputeNode1,12,6960,BigMemNode1,20,11112,GPUNode4,47,14730,35584000000,1896,94,5528.14,8472.52,21.396868127765863,1.1285267999876507,6.781481336935176,7.21434184780338,146.22730276575015,0.41093554059619536,3535967,8943,15,15794,24752
1075,8769386,83,ComputeNode3,2,8298,BigMemNode1,21,11112,GPUNode12,19,39360,26880000000,1088,152,19716.38,22321.56,44.664102888485296,4.105156515485779,7.472690080172567,4.916243473797741,835.9952436965004,3.1101013530375763,466368,8908,99,15745,24752
7091,8769386,2939,ComputeNode4,37,9516,BigMemNode1,11,11112,GPUNode8,22,23480,35840000000,3160,88,7025.69,9922.13,29.886781328329807,0.9457842192509434,6.641110579160997,7.546716567228406,142.9389190156176,0.3988251088605403,3617715,8962,4,15786,24752
5481,8769386,137,ComputeNode3,26,8298,BigMemNode1,47,11112,GPUNode11,4,65025,58880000000,3048,16,22384.8,24933.41,17.827401988178497,0.5848885166725228,2.1166899583672483,13.229312239795297,45.780999104339344,0.0777530555440546,11289428,8952,25,15775,24752
2687,8744683,1530,ComputeNode1,53,6960,BigMemNode2,45,12450,GPUNode2,2,33620,60672000000,4280,2,2715.5,5618.06,51.67916436524662,1.207457111337538,0.31340155414006704,15.670077707003351,153.21607949381578,0.2525317765918641,3374727,8945,15,15792,24752
3580,8744683,8425,ComputeNode4,88,9516,BigMemNode1,1,11112,GPUNode1,5,29150,47360000000,5976,5,22289.5,23367.65,176.40392667057318,2.9518729362545715,4.7952335265345525,95.90467053069106,556.1082525640478,1.174215060312601,658725,8314,100,14579,22993
7243,8769386,3145,ComputeNode4,90,9516,BigMemNode1,6,11112,GPUNode5,2,35350,52736000000,6032,4,21498.05,24022.95,162.5240738360606,2.694364619298088,3.9624780053480975,99.06195013370242,443.4597999080983,0.8409052637820432,879190,8901,102,15749,24752
8271,8744683,3499,ComputeNode1,108,6960,BigMemNode1,8,11112,GPUNode6,4,39820,37888000000,3040,8,23640.3,24218.8,142.66383926787356,4.692889449601104,6.631840706549974,82.89800883187469,744.3953977460769,1.9647260286794688,500459,8463,103,14938,23504
4120,8769386,1673,ComputeNode3,46,8298,BigMemNode1,37,11112,GPUNode15,2,100000,51712000000,3960,16,13177.72,15850.07,394.6335997962504,9.965494944349755,14.50099410111898,90.63121313199363,1601.787018405263,3.0975151191314647,243435,8926,95,15731,24752
6990,8744683,1350,ComputeNode1,12,6960,BigMemNode1,41,11112,GPUNode11,7,65025,52224000000,1720,28,4150.44,7071.73,122.52541204622044,7.123570467803515,7.662626325920385,27.366522592572807,767.9520287967415,1.4704963786702312,510682,8920,98,15734,24752
3853,8744683,2131,ComputeNode1,41,6960,BigMemNode2,16,12450,GPUNode13,6,85200,28416000000,2392,48,220.39,3207.9,305.6723628406917,12.778944934811525,8.528351560218459,17.76739908378846,854.6788676680318,3.0077381322777015,458845,8905,98,15749,24752
5257,8800348,2710,ComputeNode4,56,9516,BigMemNode2,21,12450,GPUNode9,4,50225,51200000000,5184,16,7204.66,10047.82,383.3149041533546,7.394191823945882,14.102272364217253,88.13920227635784,1557.089992617825,3.0411913918316893,250399,8924,90,15738,24752
4271,8744683,4658,ComputeNode2,21,8178,BigMemNode2,49,12450,GPUNode5,6,35350,62464000000,4024,12,22868.29,24567.56,177.37402345941882,4.407903167480588,5.786352896814767,48.2196074734564,586.8556849325872,0.9395102537983276,668302,8901,96,15755,24752
6219,8769386,1591,ComputeNode3,23,8298,BigMemNode1,23,11112,GPUNode7,11,50150,40704000000,2728,22,19498.69,22181.46,13.376843363212073,0.4903534957189175,2.1952257886921362,9.978299039509707,46.36963892068864,0.1139191207760629,10876518,8609,26,15106,23741
1481,8744683,2655,ComputeNode2,91,8178,BigMemNode1,17,11112,GPUNode4,4,14730,65024000000,2688,8,15539.93,18242.83,156.638884246669,5.827339443700483,7.563843063546805,94.54803829433509,846.1879683188415,1.301347146159636,460746,8909,99,15744,24752
3449,8769386,887,ComputeNode3,16,8298,BigMemNode1,27,11112,GPUNode8,24,23480,37888000000,2248,96,4320.06,7265.17,28.293619181675325,1.2586129529215002,6.954185998247676,7.2439437481746625,149.66982352014188,0.3950322622469961,3454838,8949,6,15797,24752
3015,8769386,1585,ComputeNode3,31,8298,BigMemNode1,62,11112,GPUNode7,1,50150,72448000000,3536,2,28777.9,30036.09,54.564988524799176,1.5431275035293888,1.988433635088614,99.42168175443071,216.47295878490056,0.2987977015030098,1568599,7736,95,13582,21413
1935,8769386,281,ComputeNode4,2,9516,BigMemNode1,33,11112,GPUNode2,18,33620,44032000000,2072,18,8302.68,11132.74,19.72063251409247,0.9517679784793662,0.7666018793036816,4.2588993294648985,132.61019460943126,0.3011677748215645,3899422,8973,8,15771,24752
5166,8744683,1277,ComputeNode1,30,6960,BigMemNode1,44,11112,GPUNode7,6,50150,58880000000,2160,12,13734.38,16438.85,122.05826550556542,5.6508456252576575,7.096853464492508,59.14044553743757,719.7595815741,1.2224177676190555,544884,8918,96,15738,24752
499,8769386,2795,ComputeNode4,33,9516,BigMemNode1,19,11112,GPUNode4,32,14730,44544000000,3336,64,5829.15,8728.34,24.330376455445432,0.7293278313982444,5.976833012545856,9.338801582102901,128.88310014115223,0.2893388562795264,4012001,8945,15,15792,24752
7480,8800348,1193,ComputeNode3,48,8298,BigMemNode1,22,11112,GPUNode4,24,14730,40960000000,4176,48,5978.18,8873.91,31.27473663434887,0.7489161071443695,5.018785176552782,10.455802451151627,108.22503887198192,0.2642212863085496,4777862,8947,15,15790,24752
9503,8744683,4585,ComputeNode2,5,8178,BigMemNode2,70,12450,GPUNode1,3,29150,75008000000,4792,3,21168.61,22695.48,104.76400015310664,2.186227048270172,2.989179843327119,99.63932811090395,334.9644921150038,0.4465716885065644,1071148,8114,106,14284,22504
2984,8800348,1280,ComputeNode3,59,8298,BigMemNode1,40,11112,GPUNode1,2,29150,56576000000,4864,2,18147.84,20292.12,75.59026066951671,1.554076082843682,1.9821557961638392,99.10778980819195,223.54215948249083,0.3951183531576832,1545711,7853,104,13830,21787
6285,8744683,369,ComputeNode1,20,6960,BigMemNode1,56,11112,GPUNode8,10,23480,65024000000,2064,40,13734.69,16498.56,16.08674612283958,0.7793966144786617,3.852452394765309,9.63113098691327,82.91757467191827,0.1275184157725121,6236393,8967,8,15777,24752
547,8744683,1654,ComputeNode1,72,6960,BigMemNode2,21,12450,GPUNode8,10,23480,42496000000,3312,40,14182.62,16936.02,17.517374228539367,0.5289062267071065,3.8078377547365374,9.519594386841346,81.95719918432059,0.19285862006852547,6309459,8962,8,15782,24752
3555,8769386,1061,ComputeNode3,16,8298,BigMemNode1,15,11112,GPUNode1,24,29150,25600000000,2920,24,21482.9,24171.36,28.09488260540268,0.9621535138836532,3.182266361732777,13.25944317388657,72.14182949537314,0.2818040214663013,6733699,8671,35,15269,23975
754,8800348,374,ComputeNode1,62,6960,BigMemNode2,11,12450,GPUNode4,29,14730,34560000000,2888,58,8806.52,11639.23,19.250608416073575,0.6665723135759548,5.484159912396319,9.455448124821238,118.25482537972759,0.34217252714041546,4372418,8943,15,15794,24752
4820,8744683,3700,ComputeNode2,63,8178,BigMemNode1,38,11112,GPUNode10,1,54695,71680000000,2488,4,27249.56,27273.26,76.25614417413955,3.0649575632692736,3.893323759531402,97.33309398828504,432.1310140085438,0.6028613476681695,874608,8586,96,15124,23806
4439,8769386,673,ComputeNode3,77,8298,BigMemNode1,31,11112,GPUNode4,1,14730,51712000000,5696,2,21999.63,22977.21,72.43718895098702,1.2717203116395193,1.9703397102256293,98.51698551128149,219.3285988081218,0.4241348213337751,1666537,8307,96,14633,23036
227,8744683,3404,ComputeNode2,41,8178,BigMemNode1,19,11112,GPUNode9,9,50225,42752000000,2016,36,17455.23,20191.15,15.885026311014904,0.7879477336812951,3.7871515108715887,10.519865307976637,81.51167786696965,0.19066167165739534,6343920,8982,10,15760,24752
9085,8769386,1069,ComputeNode3,7,8298,BigMemNode1,69,11112,GPUNode1,6,29150,73984000000,2488,6,24470.6,25810.27,86.06049694104708,3.4590231889488376,3.7835763046156607,63.05960507692768,390.61819132493446,0.5279765778072751,945584,8323,100,14675,23098
2003,8744683,2913,ComputeNode2,78,8178,BigMemNode1,11,11112,GPUNode8,10,23480,53760000000,2376,40,7242.44,10131.73,18.46976055488058,0.7773468247003611,4.270642753854399,10.676606884635998,91.9153690426024,0.17097352872507884,5625714,8956,8,15788,24752
354,8769386,3480,ComputeNode4,14,9516,BigMemNode1,33,11112,GPUNode10,9,54695,45568000000,2264,36,13417.69,16104.71,15.29995206682678,0.6757929358139037,3.783235293932391,10.508986927589977,81.42812126848804,0.17869584196911872,6350507,8976,19,15757,24752
3807,8744683,4354,ComputeNode2,21,8178,BigMemNode2,57,12450,GPUNode8,5,23480,70400000000,4272,20,18221.94,20943.3,495.00459753374116,11.587186271857238,17.14402854646082,85.72014273230411,1893.1496363360675,2.689133006159187,205979,8924,90,15738,24752
4100,8744683,320,ComputeNode1,50,6960,BigMemNode1,12,11112,GPUNode8,22,23480,30720000000,2016,88,2641.31,5593.31,20.564843014671442,1.0200814987436229,6.698270507233124,7.611671030946733,144.15906272513,0.469267782308366,3586831,8962,4,15786,24752
6112,8744683,300,ComputeNode1,65,6960,BigMemNode1,26,11112,GPUNode8,11,23480,46080000000,2448,44,5555.82,8494.09,15.691754321460134,0.6410030360073585,3.762177820482064,8.550404137459237,80.97127755316494,0.1757189183011392,6386035,8954,8,15790,24752
4033,8800348,405,ComputeNode1,21,6960,BigMemNode2,14,12450,GPUNode4,46,14730,31488000000,2504,92,1508.51,4449.41,25.890332799707192,1.0339589776240892,6.878264109659456,7.47637403223854,148.3143386458841,0.4710186059638088,3486210,8926,15,15811,24752
5581,8744683,1653,ComputeNode1,73,6960,BigMemNode2,26,12450,GPUNode8,7,23480,47104000000,3584,28,3778.16,6713.46,354.7680208157812,9.89866129508318,7.667090532189615,27.382466186391483,768.3952333340608,1.6312738479408555,510381,8918,87,15747,24752
6786,8800348,2043,ComputeNode4,60,9516,BigMemNode1,29,11112,GPUNode9,2,50225,60928000000,4664,8,22468.99,24851.41,241.30937209625225,5.173871614413642,7.540281323094341,94.25351653867925,832.8742897392982,1.3669811740731654,468144,8915,95,15742,24752
8316,8769386,3987,ComputeNode4,6,9516,BigMemNode2,34,12450,GPUNode8,22,23480,43520000000,3088,88,4834.88,7762.54,33.678305390736874,1.0906186978865569,6.630171436266845,7.534285723030504,142.7000616250787,0.3278953621899786,3623678,8966,15,15771,24752
6862,8744683,1323,ComputeNode2,10,8178,BigMemNode1,45,11112,GPUNode4,28,14730,58368000000,1992,56,15049.31,17788.64,14.690358207636823,0.7374677815078727,3.7101966205637913,6.625351108149627,79.85303143061357,0.13680960702887468,6475517,8970,10,15772,24752
6610,8744683,5169,ComputeNode2,32,8178,BigMemNode2,39,12450,GPUNode7,5,50150,61440000000,3584,10,20696.76,23001.8,387.23592687970034,10.804573852670211,9.407382213368317,94.07382213368315,1052.4557080627296,1.7129812956750157,370457,8914,99,15739,24752
8038,8744683,4410,ComputeNode2,79,8178,BigMemNode2,3,12450,GPUNode12,8,39360,45568000000,2280,64,6730.05,9587.89,21.152301757568,0.9277325332266664,5.949800434519566,9.296563178936822,128.0537346245931,0.28101679824568354,4038022,8945,8,15799,24752
2473,8744683,3545,ComputeNode1,91,6960,BigMemNode2,20,12450,GPUNode8,5,23480,45056000000,3584,20,22046.91,24316.83,99.13661146868687,2.766088489639701,3.811572742211153,19.057863711055766,426.7451566868708,0.9471439024477776,849547,8219,102,14364,22685
6747,8744683,1278,ComputeNode1,29,6960,BigMemNode1,49,11112,GPUNode7,5,50150,62720000000,2192,10,14149.09,16873.0,177.8294362479237,8.112656763135204,9.474424952220943,94.74424952220943,1059.9392351680972,1.6899541377042366,367838,8910,99,15743,24752
8393,8769386,2270,ComputeNode3,12,8298,BigMemNode2,52,12450,GPUNode9,5,50225,57600000000,4416,20,4674.07,7597.42,578.5001437194596,13.100093834226895,17.500237880484878,87.50118940242442,1932.198260940048,3.354510869687584,201781,8913,92,15747,24752
6063,8744683,275,ComputeNode1,90,6960,BigMemNode1,10,11112,GPUNode8,11,23480,36096000000,2664,44,9650.06,12476.49,17.61595441837887,0.661259550239447,4.444614127209412,10.101395743657754,95.65904615261313,0.2650128716550674,5405511,8961,8,15783,24752
2052,8744683,1800,ComputeNode1,44,6960,BigMemNode2,11,12450,GPUNode12,14,39360,26112000000,2096,112,800.66,3794.6,31.88776847255734,1.5213629996449114,7.213774895601512,6.44087044250135,155.25558540784343,0.5945756181366554,3330507,8944,10,15798,24752
7806,8744683,2016,ComputeNode1,28,6960,BigMemNode2,2,12450,GPUNode5,22,35350,14848000000,2208,44,15453.86,18171.25,32.555515656748746,1.4744345859034758,4.5655435004462905,10.376235228287026,98.44536157565979,0.6630210235429673,5252175,8948,26,15778,24752
1611,8744683,4910,ComputeNode2,55,8178,BigMemNode2,25,12450,GPUNode6,6,39820,56832000000,3304,12,19470.16,22111.94,133.02837007965252,4.026282387398683,5.744416748121584,47.870139567679885,582.6216649900385,1.0251648103006028,673173,8919,96,15737,24752
